gpa,core_subject_score,academic_consistency,research_participation,programming_skill,domain_knowledge,tool_proficiency,certification_count,internship_count,internship_duration,industry_relevance,project_experience,communication_skill,teamwork_ability,leadership_potential,adaptability,learning_motivation,career_clarity,market_awareness,higher_study_interest,target_industry_code,workshop_participation,online_course_hours,networking_activity,learning_path_generation_time,employment_competitiveness_score,tech_score_avg,soft_score_avg,career_score_avg,readiness_level,readiness_encoded
-0.4860707325359428,73.0,1.27,0.0,43.0,75.0,63.0,3.0,0.0,9.3,0.09,0.0,68.0,55.0,95.0,59.0,67.0,43.0,82.0,1.0,5.0,1.0,102.8,79.0,0.6,21.85,-0.7263738181156523,0.10946383461310724,-0.4571553322225461,Low Readiness,1
0.37281891213272855,65.0,1.52,0.0,43.0,78.0,40.0,0.0,0.0,6.7,0.92,1.0,60.0,89.0,63.0,94.0,67.0,99.0,86.0,1.0,7.0,10.0,170.9,62.0,1.99,37.02,-1.5322694838974453,0.9164174001496659,1.4345219045603996,Low Readiness,1
1.15570062364488,78.0,1.65,1.0,66.0,80.0,71.0,1.0,1.0,14.1,0.62,5.0,99.0,71.0,62.0,98.0,89.0,91.0,89.0,0.0,2.0,5.0,249.5,74.0,7.37,82.12,0.45368769249340196,1.5842410405937144,1.9704971216489016,High Readiness,0
-1.5273794167802612,75.0,1.32,0.0,71.0,53.0,37.0,4.0,1.0,3.7,0.43,1.0,97.0,97.0,38.0,72.0,91.0,41.0,40.0,0.0,4.0,11.0,107.7,38.0,3.29,27.82,-1.2444496032610908,0.8607654301126618,-1.0877144111501946,Low Readiness,1
0.4260244653422925,69.0,2.16,0.0,72.0,53.0,82.0,3.0,0.0,6.1,0.41,7.0,57.0,95.0,46.0,75.0,79.0,37.0,67.0,0.0,5.0,2.0,232.0,58.0,4.38,42.0,-0.09317008071567193,-0.0018401054609008484,-0.7409069177399881,Medium Readiness,2
-1.6793952830933006,55.0,2.03,0.0,67.0,90.0,33.0,1.0,1.0,8.5,0.37,1.0,83.0,81.0,79.0,63.0,53.0,45.0,96.0,1.0,1.0,3.0,83.9,39.0,11.34,10.97,-0.9854117106883714,0.9164174001496659,-0.39409942432978085,Low Readiness,1
1.444530769639655,61.0,2.41,1.0,80.0,95.0,78.0,2.0,4.0,13.6,0.83,7.0,66.0,53.0,70.0,91.0,59.0,55.0,73.0,0.0,1.0,3.0,237.8,22.0,8.39,70.17,1.000545465702476,0.1929417896686133,-0.6147951019544581,High Readiness,0
0.4260244653422925,73.0,2.21,1.0,99.0,49.0,76.0,0.0,1.0,7.2,0.43,0.0,51.0,96.0,44.0,75.0,58.0,48.0,87.0,1.0,3.0,6.0,25.7,73.0,9.37,31.87,0.511251668620673,-0.196622000590415,-0.42562737827616415,Low Readiness,1
-0.44806676595768313,86.0,0.62,0.0,62.0,48.0,36.0,1.0,4.0,7.8,0.52,3.0,62.0,76.0,94.0,54.0,76.0,43.0,86.0,0.0,2.0,6.0,197.1,50.0,4.45,40.72,-1.3595775555156326,0.35989769977962544,-0.04729193091957499,Low Readiness,1
1.5205387027961743,89.0,2.27,1.0,89.0,83.0,69.0,0.0,0.0,1.3,0.01,6.0,92.0,49.0,76.0,57.0,53.0,46.0,91.0,0.0,6.0,2.0,168.9,80.0,4.75,48.33,1.4610572747206434,0.025985879557601173,-0.5202112401153108,Medium Readiness,2
-1.5349802100959138,65.0,1.75,1.0,95.0,72.0,82.0,3.0,3.0,9.2,0.48,6.0,69.0,47.0,73.0,61.0,82.0,62.0,67.0,0.0,4.0,8.0,106.9,76.0,9.1,50.16,1.000545465702476,-0.6418377608864474,0.1418757927587196,Medium Readiness,2
-1.428569103676786,89.0,2.35,0.0,88.0,56.0,33.0,1.0,0.0,15.7,0.98,7.0,69.0,68.0,80.0,71.0,87.0,58.0,41.0,0.0,5.0,4.0,31.3,39.0,0.55,40.97,-0.3809899613520266,0.4155496698166295,-0.6463230559008407,Medium Readiness,2
-1.7097984563559085,62.0,0.54,0.0,52.0,46.0,54.0,2.0,1.0,5.2,0.87,7.0,52.0,57.0,55.0,82.0,57.0,66.0,38.0,0.0,2.0,9.0,228.3,85.0,3.91,14.94,-1.877653340661071,-0.7531417009604555,-1.4345219045604016,Low Readiness,1
-1.451371483623742,68.0,1.45,0.0,95.0,87.0,36.0,4.0,3.0,1.6,0.36,6.0,81.0,87.0,65.0,58.0,98.0,75.0,73.0,0.0,3.0,0.0,184.8,40.0,7.67,54.75,0.19464979992068276,0.4990276248721356,1.2453541808821051,Medium Readiness,2
1.117696657066621,57.0,0.77,1.0,88.0,67.0,49.0,1.0,0.0,14.3,0.82,1.0,86.0,86.0,35.0,74.0,90.0,82.0,38.0,1.0,2.0,11.0,106.1,58.0,5.71,53.18,-0.524899901670204,0.22076777468711534,0.11034783881233762,Medium Readiness,2
1.0188863439631448,80.0,1.22,0.0,82.0,64.0,96.0,3.0,3.0,12.9,1.0,7.0,94.0,70.0,31.0,89.0,68.0,89.0,61.0,0.0,7.0,7.0,107.5,76.0,9.97,86.5,1.2308013702115597,0.30424572974262143,0.3625714703833975,High Readiness,0
-1.3677627571515703,56.0,1.06,1.0,81.0,99.0,52.0,0.0,3.0,5.2,0.72,1.0,57.0,62.0,70.0,51.0,60.0,55.0,88.0,0.0,1.0,5.0,17.2,56.0,1.06,23.97,0.2522137760479537,-0.9200976110714676,-0.11034783881233895,Low Readiness,1
0.6160442982335915,60.0,0.92,0.0,56.0,48.0,90.0,0.0,4.0,2.6,0.91,2.0,74.0,51.0,80.0,60.0,84.0,47.0,42.0,0.0,2.0,9.0,92.1,44.0,2.64,33.94,-0.7263738181156523,-0.22444798560891704,-1.0561864572038127,Low Readiness,1
0.3804197054483804,82.0,2.41,0.0,54.0,59.0,63.0,2.0,1.0,14.6,0.24,0.0,64.0,92.0,76.0,98.0,66.0,65.0,87.0,1.0,4.0,5.0,240.6,40.0,3.91,46.52,-0.6112458658611104,1.5842410405937144,0.3625714703833975,Medium Readiness,2
1.2317085568013992,83.0,0.52,0.0,57.0,68.0,48.0,1.0,2.0,4.0,0.91,3.0,56.0,82.0,42.0,97.0,91.0,37.0,39.0,0.0,2.0,5.0,3.7,99.0,2.07,49.99,-0.6688098419883813,0.10946383461310724,-1.2453541808821071,Medium Readiness,2
0.7452577845996747,80.0,2.5,0.0,62.0,69.0,87.0,5.0,4.0,12.9,0.31,6.0,71.0,92.0,98.0,58.0,52.0,47.0,81.0,0.0,4.0,3.0,222.7,61.0,6.08,71.44,0.5400336566843084,1.2781552053901921,-0.8354907795791353,High Readiness,0
-0.8053040517933256,66.0,2.16,1.0,90.0,51.0,77.0,2.0,3.0,9.5,0.28,4.0,63.0,99.0,88.0,82.0,84.0,61.0,41.0,1.0,5.0,9.0,47.4,42.0,11.44,48.65,0.13708582379341183,1.6398930106307186,-0.6463230559008407,Medium Readiness,2
-1.1625413376289677,59.0,1.09,0.0,69.0,75.0,70.0,1.0,1.0,9.7,0.95,2.0,46.0,77.0,97.0,88.0,70.0,78.0,46.0,0.0,4.0,2.0,3.7,43.0,10.73,30.64,-0.17951604490657833,0.97206937018667,-0.39409942432978085,Low Readiness,1
0.7984633378092387,88.0,0.53,0.0,97.0,56.0,77.0,2.0,4.0,8.3,0.05,0.0,52.0,95.0,88.0,87.0,74.0,77.0,59.0,0.0,7.0,2.0,17.6,66.0,5.76,70.75,1.1156734179570178,1.3616331604456984,0.11034783881233762,High Readiness,0
0.9884831707005377,91.0,1.98,0.0,73.0,86.0,74.0,5.0,3.0,5.9,0.71,7.0,66.0,47.0,39.0,75.0,88.0,94.0,62.0,1.0,7.0,9.0,43.0,26.0,7.82,75.29,1.2883653463388305,-1.2818354163119938,1.1822982729893399,High Readiness,0
1.6193490158996504,69.0,2.17,0.0,97.0,49.0,54.0,0.0,0.0,8.6,0.53,1.0,87.0,82.0,42.0,81.0,51.0,62.0,77.0,0.0,7.0,6.0,6.4,57.0,3.15,38.7,-0.2946439971611202,0.5268536098906376,-0.5202112401153108,Low Readiness,1
-0.6076834255863742,60.0,2.04,0.0,95.0,82.0,56.0,4.0,1.0,15.5,0.19,4.0,81.0,86.0,86.0,90.0,92.0,57.0,52.0,0.0,5.0,11.0,204.7,81.0,6.63,68.2,0.39612371636613103,1.9459788458342409,-0.17340374670510428,High Readiness,0
1.4141275963770463,75.0,1.82,1.0,57.0,56.0,92.0,0.0,3.0,16.0,0.55,7.0,84.0,53.0,39.0,71.0,55.0,32.0,61.0,1.0,6.0,3.0,221.9,92.0,10.54,48.16,0.021957871538869946,-0.7253157159419534,-1.8443853058633728,Medium Readiness,2
0.7984633378092387,69.0,1.73,0.0,79.0,46.0,57.0,5.0,3.0,16.1,0.03,0.0,85.0,61.0,50.0,99.0,95.0,52.0,93.0,0.0,3.0,1.0,1.4,63.0,0.64,61.39,-0.8127197823065586,0.6103315649461437,1.0561864572038104,High Readiness,0
1.3153172832735718,65.0,0.66,0.0,97.0,74.0,59.0,5.0,2.0,7.5,0.41,2.0,51.0,64.0,69.0,71.0,57.0,94.0,35.0,0.0,2.0,7.0,197.3,67.0,2.03,61.2,0.45368769249340196,-0.5027078357939373,-0.6463230559008407,High Readiness,0
1.0568903105414051,58.0,1.31,0.0,43.0,61.0,32.0,5.0,1.0,12.8,0.49,2.0,66.0,66.0,59.0,71.0,53.0,53.0,80.0,0.0,7.0,10.0,154.5,78.0,8.56,31.43,-2.4532931019337805,-0.3079259406644231,-0.6463230559008407,Low Readiness,1
1.292514903326615,67.0,1.2,1.0,88.0,51.0,31.0,4.0,1.0,4.4,0.71,0.0,92.0,71.0,74.0,95.0,65.0,74.0,75.0,0.0,1.0,2.0,166.5,68.0,7.87,52.99,-1.2156676151974553,1.6398930106307186,0.2364596545978669,Medium Readiness,2
1.3229180765892234,88.0,2.4,0.0,82.0,95.0,69.0,3.0,1.0,4.8,0.69,5.0,78.0,68.0,34.0,77.0,51.0,92.0,64.0,0.0,4.0,11.0,126.9,89.0,0.6,70.01,1.5761852269751853,-0.44705586575693324,0.01576397697319032,High Readiness,0
1.482534736217914,83.0,1.1,0.0,53.0,78.0,89.0,1.0,0.0,5.8,0.42,5.0,52.0,69.0,61.0,84.0,56.0,64.0,47.0,0.0,5.0,9.0,133.7,82.0,1.58,48.61,0.6839435970024857,-0.196622000590415,-1.2453541808821071,Medium Readiness,2
-0.23524455311942874,62.0,2.09,0.0,86.0,82.0,56.0,1.0,1.0,7.3,0.13,3.0,79.0,73.0,44.0,50.0,70.0,74.0,78.0,1.0,7.0,9.0,239.4,32.0,3.01,33.49,0.19464979992068276,-0.7531417009604555,0.48868328616892676,Low Readiness,1
-0.7673000852150653,70.0,1.91,1.0,51.0,89.0,30.0,1.0,0.0,3.6,0.57,4.0,92.0,84.0,55.0,98.0,77.0,41.0,96.0,0.0,5.0,3.0,96.2,67.0,7.95,30.7,-1.129321651006549,1.5564150555752125,0.2364596545978669,Low Readiness,1
-0.6456873921646339,90.0,0.6,0.0,81.0,95.0,62.0,1.0,3.0,17.3,0.14,0.0,61.0,98.0,82.0,59.0,67.0,33.0,78.0,1.0,1.0,1.0,25.9,53.0,11.11,52.92,1.4034932985933724,0.7494614900386538,-0.8985466874718999,Medium Readiness,2
0.532435571761419,84.0,0.65,0.0,90.0,78.0,69.0,0.0,2.0,9.2,0.7,0.0,57.0,45.0,73.0,76.0,73.0,96.0,82.0,0.0,7.0,8.0,115.9,49.0,0.56,59.51,1.2020193821479241,-0.6140117758679453,1.4029939506140177,High Readiness,0
0.8060641311248905,72.0,1.31,0.0,95.0,88.0,61.0,5.0,0.0,13.2,0.91,3.0,87.0,96.0,61.0,48.0,81.0,46.0,93.0,0.0,6.0,3.0,162.0,38.0,9.54,72.44,1.0581094418297468,0.5268536098906376,0.4256273782761615,High Readiness,0
0.9352776174909737,56.0,1.09,0.0,90.0,59.0,98.0,4.0,1.0,7.4,0.43,1.0,68.0,65.0,57.0,77.0,94.0,94.0,91.0,0.0,1.0,3.0,3.0,83.0,7.88,63.1,0.6839435970024857,-0.16879601557191298,2.2857766611127253,High Readiness,0
0.9276768241753219,67.0,0.96,0.0,45.0,58.0,46.0,3.0,4.0,6.4,0.49,1.0,82.0,83.0,68.0,88.0,82.0,82.0,45.0,1.0,4.0,10.0,83.1,85.0,1.04,55.45,-1.8200893645338,1.3338071754271963,0.07881988486595563,High Readiness,0
-1.4589722769393938,58.0,1.06,0.0,59.0,50.0,37.0,4.0,4.0,7.3,0.93,7.0,55.0,68.0,61.0,58.0,59.0,86.0,59.0,0.0,2.0,5.0,98.4,76.0,9.59,28.74,-2.1654732212974257,-0.8644456410344635,-0.07881988486595698,Low Readiness,1
-1.284154030679399,93.0,1.78,1.0,88.0,66.0,96.0,2.0,0.0,2.3,0.07,1.0,44.0,80.0,64.0,87.0,72.0,99.0,39.0,0.0,7.0,2.0,206.5,77.0,10.14,37.83,1.8352231195479045,0.0538118645761032,0.11034783881233762,Low Readiness,1
0.8364673043874976,67.0,2.46,1.0,63.0,54.0,91.0,3.0,4.0,16.8,0.79,1.0,49.0,86.0,98.0,80.0,81.0,67.0,69.0,0.0,1.0,10.0,209.0,47.0,10.58,66.25,-0.1219520687793074,1.11119929527918,0.3310435164370142,High Readiness,0
0.34241573887012,85.0,1.71,0.0,86.0,95.0,84.0,0.0,3.0,10.9,0.38,7.0,91.0,80.0,50.0,46.0,93.0,83.0,71.0,0.0,1.0,6.0,207.4,87.0,6.72,80.54,2.036697035993353,-0.16879601557191298,1.2768821348284871,High Readiness,0
0.6236450915492433,74.0,0.75,0.0,61.0,73.0,75.0,5.0,0.0,16.4,0.88,7.0,70.0,66.0,47.0,88.0,59.0,41.0,50.0,1.0,1.0,0.0,245.8,41.0,10.49,55.15,0.10830383572977635,-0.057492075497904895,-1.7813293979706082,High Readiness,0
-1.5197786234646096,58.0,2.28,0.0,96.0,92.0,51.0,0.0,3.0,11.5,0.89,3.0,41.0,45.0,41.0,69.0,63.0,82.0,64.0,1.0,4.0,5.0,239.9,48.0,1.6,28.06,0.511251668620673,-2.1444409518855565,0.07881988486595563,Low Readiness,1
1.0416887239101003,61.0,1.51,0.0,94.0,61.0,40.0,0.0,1.0,13.8,0.96,2.0,51.0,49.0,45.0,80.0,88.0,62.0,76.0,0.0,7.0,8.0,141.1,93.0,0.65,46.4,-0.6688098419883813,-1.337487386348998,0.6147951019544561,Medium Readiness,2
0.6464474714961986,55.0,1.4,1.0,99.0,51.0,77.0,0.0,4.0,6.6,0.87,3.0,66.0,53.0,33.0,42.0,85.0,57.0,95.0,1.0,1.0,2.0,248.3,97.0,5.9,45.35,0.07952184766614089,-2.2000929219225607,0.9616025953646632,Medium Readiness,2
-1.4893754502020016,67.0,1.67,0.0,74.0,57.0,37.0,0.0,4.0,17.3,0.0,2.0,44.0,81.0,63.0,61.0,83.0,32.0,82.0,1.0,5.0,10.0,192.6,88.0,8.91,25.75,-1.273231591324726,-0.6696637459049494,-0.29951556249063355,Low Readiness,1
1.6041474292683455,75.0,0.64,0.0,68.0,48.0,64.0,4.0,4.0,15.4,0.82,2.0,66.0,63.0,60.0,90.0,67.0,83.0,98.0,0.0,7.0,11.0,97.3,89.0,1.09,80.67,-0.6975918300520167,0.1651158046501113,1.3084100887748704,High Readiness,0
0.8060641311248905,69.0,1.61,0.0,80.0,50.0,66.0,1.0,2.0,0.6,0.5,4.0,63.0,64.0,65.0,46.0,57.0,71.0,82.0,0.0,4.0,6.0,203.4,21.0,6.01,29.59,-0.4097719494156621,-0.9757495811084717,0.11034783881233762,Low Readiness,1
-1.48177465688635,78.0,0.79,0.0,73.0,49.0,63.0,2.0,1.0,4.9,1.0,4.0,70.0,87.0,95.0,64.0,69.0,50.0,51.0,0.0,3.0,5.0,21.8,40.0,6.78,32.52,-0.467335925542933,1.194677250334686,-1.15077031904296,Low Readiness,1
0.8896728575970616,62.0,2.05,0.0,40.0,76.0,46.0,0.0,4.0,3.6,0.49,0.0,83.0,88.0,96.0,84.0,97.0,73.0,74.0,0.0,4.0,8.0,165.0,26.0,3.8,47.48,-1.5898334600247164,2.168586725982257,1.1822982729893399,Medium Readiness,2
0.13719431934751744,78.0,1.04,0.0,70.0,54.0,62.0,2.0,1.0,4.2,0.18,1.0,87.0,81.0,77.0,74.0,79.0,31.0,84.0,1.0,5.0,10.0,64.8,80.0,3.38,42.93,-0.43855393747929755,1.2781552053901921,-0.39409942432978085,Medium Readiness,2
-0.31885327959159987,70.0,1.49,0.0,69.0,53.0,76.0,3.0,4.0,14.4,0.51,0.0,63.0,74.0,99.0,83.0,69.0,88.0,63.0,1.0,3.0,6.0,164.4,71.0,0.55,59.74,-0.3234259852247557,1.2781552053901921,0.4256273782761615,High Readiness,0
1.3305188699048753,80.0,1.07,0.0,87.0,71.0,81.0,2.0,2.0,10.1,0.81,3.0,88.0,54.0,96.0,63.0,67.0,45.0,85.0,0.0,3.0,0.0,36.2,67.0,5.06,68.4,1.1444554060206533,0.7772874750571558,-0.29951556249063355,High Readiness,0
-0.08322868680638941,91.0,1.76,0.0,94.0,63.0,62.0,1.0,0.0,7.7,0.79,6.0,49.0,69.0,94.0,52.0,97.0,55.0,63.0,0.0,4.0,10.0,25.6,92.0,9.04,55.14,0.885417513447934,-0.2522739706274191,0.2679876085442502,High Readiness,0
-0.16683741327856053,78.0,2.0,1.0,56.0,68.0,50.0,0.0,1.0,2.1,0.25,2.0,88.0,68.0,92.0,87.0,55.0,99.0,65.0,0.0,7.0,7.0,22.1,90.0,11.13,31.38,-0.7839377942429232,1.7233709656862246,0.3940994243297795,Low Readiness,1
0.2284038391353417,72.0,1.91,0.0,85.0,48.0,94.0,0.0,1.0,17.2,0.87,2.0,90.0,86.0,70.0,56.0,72.0,51.0,48.0,1.0,7.0,6.0,113.7,40.0,11.18,46.5,0.5688156447479439,0.8051134600756579,-1.1192423650965773,Medium Readiness,2
1.5205387027961743,73.0,0.63,0.0,95.0,81.0,49.0,0.0,4.0,14.7,0.89,6.0,50.0,46.0,36.0,41.0,84.0,35.0,76.0,0.0,5.0,7.0,194.7,97.0,4.37,63.13,0.5400336566843084,-2.7844386073111034,-0.3625714703833989,High Readiness,0
-0.4860707325359428,90.0,2.18,0.0,61.0,84.0,86.0,3.0,3.0,16.3,0.89,6.0,56.0,48.0,38.0,45.0,55.0,61.0,85.0,0.0,1.0,8.0,38.4,98.0,3.46,53.62,1.2020193821479241,-2.394874817052075,-0.17340374670510428,Medium Readiness,2
-0.7901024651620214,64.0,0.51,0.0,42.0,92.0,75.0,3.0,2.0,0.3,0.54,6.0,83.0,52.0,33.0,83.0,75.0,46.0,58.0,0.0,2.0,6.0,23.7,70.0,8.85,31.5,-0.17951604490657833,-0.6140117758679453,-0.867018733525518,Low Readiness,1
1.2013053835387921,87.0,0.99,0.0,95.0,98.0,37.0,3.0,2.0,16.8,0.65,7.0,41.0,76.0,78.0,97.0,70.0,67.0,77.0,0.0,7.0,7.0,219.2,29.0,8.63,86.58,1.0868914298933823,0.5268536098906376,0.2364596545978669,High Readiness,0
1.5205387027961743,89.0,1.13,0.0,58.0,75.0,96.0,2.0,2.0,15.1,0.05,1.0,48.0,93.0,50.0,92.0,64.0,66.0,95.0,0.0,3.0,5.0,243.1,55.0,2.86,69.23,1.1156734179570178,0.2764197447241194,0.5832671480080741,High Readiness,0
1.5433410827431298,87.0,1.22,0.0,83.0,69.0,41.0,0.0,1.0,13.3,0.51,1.0,59.0,65.0,96.0,57.0,81.0,78.0,60.0,0.0,6.0,0.0,104.9,93.0,1.27,56.55,0.021957871538869946,0.10946383461310724,0.3940994243297795,High Readiness,0
-1.5197786234646096,69.0,2.28,0.0,91.0,58.0,40.0,4.0,2.0,8.0,0.28,5.0,94.0,84.0,95.0,85.0,76.0,92.0,40.0,0.0,1.0,0.0,104.5,84.0,1.06,53.24,-0.6112458658611104,2.3633686211117713,0.0472919309195723,Medium Readiness,2
0.12199273271621384,89.0,1.37,1.0,60.0,57.0,91.0,5.0,1.0,10.8,0.16,2.0,47.0,70.0,58.0,55.0,64.0,36.0,86.0,0.0,1.0,1.0,16.6,99.0,4.18,40.43,0.511251668620673,-1.1983574612564878,-0.6463230559008407,Low Readiness,1
1.5433410827431298,82.0,2.32,0.0,68.0,71.0,65.0,1.0,0.0,8.6,0.2,6.0,70.0,76.0,95.0,51.0,88.0,51.0,35.0,1.0,7.0,2.0,78.7,93.0,5.04,49.68,0.19464979992068276,0.5268536098906376,-1.0246585032574298,Medium Readiness,2
0.3804197054483804,86.0,2.43,0.0,76.0,61.0,82.0,2.0,0.0,1.4,0.15,6.0,66.0,99.0,56.0,91.0,84.0,90.0,58.0,1.0,4.0,11.0,2.2,89.0,0.94,60.02,0.7415075731297567,1.083373310260678,0.8039628256327507,High Readiness,0
0.37281891213272855,63.0,1.49,1.0,40.0,93.0,85.0,4.0,2.0,14.3,0.61,5.0,60.0,96.0,73.0,60.0,62.0,32.0,45.0,0.0,3.0,9.0,181.9,76.0,4.64,52.42,0.05073985960250542,0.4433756548351315,-2.128136891380815,Medium Readiness,2
0.2284038391353417,68.0,1.28,0.0,66.0,79.0,33.0,5.0,4.0,10.5,0.15,7.0,67.0,75.0,65.0,55.0,75.0,38.0,70.0,1.0,6.0,8.0,156.0,99.0,4.22,57.43,-0.956629722624736,-0.3079259406644231,-0.7409069177399881,High Readiness,0
1.3153172832735718,67.0,1.77,0.0,60.0,61.0,59.0,5.0,2.0,16.4,0.79,0.0,62.0,62.0,48.0,92.0,52.0,76.0,54.0,0.0,6.0,10.0,59.8,32.0,11.33,45.58,-0.9278477345611005,-0.2522739706274191,-0.7724348716863707,Medium Readiness,2
-1.618588936568085,79.0,1.91,1.0,92.0,85.0,41.0,1.0,0.0,17.0,0.79,4.0,45.0,79.0,74.0,90.0,78.0,71.0,97.0,0.0,7.0,10.0,150.7,80.0,0.98,55.86,0.511251668620673,0.4155496698166295,1.2453541808821051,High Readiness,0
-0.8129048451089775,56.0,0.51,1.0,55.0,46.0,64.0,0.0,3.0,1.2,0.24,0.0,42.0,56.0,50.0,87.0,51.0,71.0,97.0,0.0,5.0,7.0,161.8,77.0,9.32,5.22,-1.6761794242156227,-1.0592275361639778,0.3940994243297795,Low Readiness,1
1.482534736217914,89.0,0.83,0.0,83.0,57.0,81.0,0.0,3.0,7.2,0.29,1.0,44.0,95.0,52.0,80.0,77.0,52.0,64.0,0.0,1.0,6.0,130.6,87.0,6.06,59.58,0.885417513447934,-0.057492075497904895,-0.42562737827616415,High Readiness,0
0.35001653218577183,72.0,2.43,1.0,79.0,96.0,81.0,0.0,2.0,9.7,0.7,7.0,99.0,75.0,70.0,76.0,98.0,96.0,95.0,0.0,7.0,5.0,30.8,82.0,8.64,81.69,1.4034932985933724,1.3059811904086942,2.6010562005765494,High Readiness,0
-0.8205056384246293,57.0,2.02,0.0,65.0,72.0,36.0,5.0,3.0,16.4,0.08,5.0,43.0,54.0,55.0,61.0,55.0,32.0,55.0,1.0,7.0,1.0,96.4,66.0,1.3,19.06,-1.4171415316429035,-1.6713992065710221,-2.0335530295416673,Low Readiness,1
-1.124537371050708,93.0,2.4,1.0,55.0,87.0,51.0,0.0,0.0,15.2,0.42,1.0,78.0,91.0,57.0,90.0,60.0,78.0,71.0,0.0,3.0,8.0,86.3,62.0,11.18,36.46,0.19464979992068276,1.194677250334686,0.07881988486595563,Low Readiness,1
-0.1820389999098648,65.0,1.91,0.0,67.0,70.0,85.0,3.0,0.0,2.3,0.56,1.0,44.0,96.0,93.0,49.0,87.0,96.0,61.0,0.0,7.0,8.0,148.0,42.0,4.46,39.37,0.22343178798431823,0.24859375970561737,1.1822982729893399,Low Readiness,1
-0.5620786656924628,93.0,1.1,0.0,40.0,66.0,87.0,4.0,0.0,1.7,0.19,4.0,50.0,78.0,97.0,46.0,83.0,84.0,69.0,0.0,3.0,2.0,214.1,49.0,6.53,38.88,0.19464979992068276,-0.057492075497904895,0.9300746414182812,Low Readiness,1
-1.504577036833306,73.0,2.06,0.0,49.0,87.0,41.0,2.0,2.0,9.6,0.6,3.0,73.0,47.0,77.0,64.0,52.0,60.0,94.0,0.0,5.0,1.0,177.4,49.0,11.37,18.84,-0.8415017703701941,-0.3357519256829251,-0.015763976973191665,Low Readiness,1
1.6041474292683455,80.0,0.6,0.0,56.0,47.0,84.0,5.0,0.0,16.2,0.78,3.0,93.0,83.0,68.0,54.0,95.0,93.0,61.0,0.0,7.0,2.0,52.9,75.0,1.12,77.06,-0.35220797328839115,0.6938095200016497,1.3399380427212524,High Readiness,0
0.6160442982335915,92.0,1.22,0.0,96.0,79.0,91.0,1.0,0.0,16.7,0.84,0.0,87.0,52.0,48.0,52.0,83.0,60.0,37.0,1.0,3.0,5.0,225.4,43.0,2.28,60.28,2.2669529405024367,-0.9479235960899697,-0.8354907795791353,High Readiness,0
-0.7140945320055021,93.0,1.5,0.0,62.0,68.0,65.0,1.0,2.0,16.0,0.84,5.0,79.0,87.0,48.0,85.0,78.0,95.0,64.0,0.0,2.0,7.0,225.4,95.0,2.99,69.42,0.2522137760479537,0.7216355050201517,0.9616025953646632,High Readiness,0
1.0112855506474931,90.0,1.37,1.0,46.0,49.0,53.0,2.0,4.0,6.9,0.1,2.0,45.0,73.0,91.0,65.0,78.0,60.0,56.0,1.0,1.0,0.0,40.9,27.0,4.0,36.42,-1.1868856271338197,0.025985879557601173,-0.39409942432978085,Low Readiness,1
-1.215746890838531,91.0,0.92,0.0,92.0,83.0,46.0,5.0,1.0,8.6,0.15,3.0,78.0,64.0,54.0,62.0,59.0,51.0,65.0,0.0,6.0,1.0,151.3,99.0,8.07,46.18,0.942981489575205,-0.4192298807384312,-0.9931305493110473,Medium Readiness,2
1.3457204565361789,87.0,1.24,0.0,46.0,83.0,31.0,0.0,3.0,2.2,0.08,3.0,89.0,50.0,71.0,83.0,59.0,75.0,54.0,0.0,5.0,5.0,226.4,53.0,11.11,38.05,-0.9278477345611005,0.5546795949091397,-0.5832671480080761,Low Readiness,1
1.474933942902262,57.0,0.6,1.0,54.0,85.0,60.0,4.0,0.0,8.2,0.47,3.0,61.0,93.0,59.0,90.0,70.0,90.0,36.0,1.0,1.0,1.0,190.9,69.0,8.67,51.68,-0.6688098419883813,0.8329394450941598,-0.33104351643701685,Medium Readiness,2
0.32721415223881645,62.0,1.33,0.0,85.0,89.0,89.0,4.0,4.0,6.6,0.36,1.0,67.0,86.0,47.0,51.0,59.0,30.0,73.0,0.0,2.0,5.0,39.9,21.0,4.27,47.35,1.317147334402466,-0.6140117758679453,-1.402993950614019,Medium Readiness,2
-0.4860707325359428,56.0,2.26,0.0,46.0,98.0,41.0,2.0,1.0,12.5,0.76,2.0,40.0,81.0,30.0,93.0,98.0,95.0,53.0,1.0,7.0,3.0,179.1,89.0,8.17,34.34,-1.1005396629429134,-0.8087936709974595,1.2453541808821051,Low Readiness,1
1.0036847573318413,59.0,0.93,0.0,71.0,60.0,52.0,3.0,4.0,12.6,0.85,1.0,54.0,48.0,86.0,78.0,83.0,61.0,64.0,0.0,7.0,6.0,243.2,28.0,6.02,52.43,-1.0717576748792779,-0.196622000590415,0.0472919309195723,Medium Readiness,2
1.6041474292683455,81.0,1.86,0.0,58.0,89.0,43.0,0.0,1.0,12.7,0.97,4.0,65.0,46.0,59.0,51.0,91.0,87.0,64.0,1.0,4.0,4.0,12.6,20.0,5.95,46.33,-0.23708002103384926,-1.4487913264230061,1.119242365096576,Medium Readiness,2
-1.2537508574167913,86.0,1.72,0.0,41.0,79.0,54.0,2.0,1.0,8.9,0.27,0.0,42.0,56.0,87.0,78.0,84.0,85.0,59.0,0.0,2.0,6.0,9.3,88.0,4.43,25.9,-0.5536818897338395,-0.2800999556459211,0.6778510098472214,Low Readiness,1
